id;name;uic;lat;lon;country
39699;Gjerdåker stasjon;gjerdaker-stasjon;60.639412;6.463629;NO
39700;Kløfta stasjon;klofta-stasjon;60.075356;11.139169;NO
39701;Trengereid stasjon;trengereid-stasjon;60.429024;5.624319;NO
39702;Høybråten stasjon;hoybraten-stasjon;59.948093;10.927655;NO
39703;Haga stasjon;haga-stasjon;60.05393;11.37354;NO
39704;Fjellhamar stasjon;fjellhamar-stasjon;59.94071;10.981768;NO
39705;Solbråtan stasjon;solbratan-stasjon;59.80098;10.804343;NO
39706;Voss stasjon;voss-stasjon;60.628983;6.410174;NO
39707;Knapstad stasjon;knapstad-stasjon;59.62636;11.032393;NO
39709;Sonsveien stasjon;sonsveien-stasjon;59.51565;10.72585;NO
39710;Finse stasjon;finse-stasjon;60.601772;7.503823;NO
39711;Auli stasjon;auli-stasjon;60.03901;11.351679;NO
39712;Holmlia stasjon;holmlia-stasjon;59.835163;10.797166;NO
39713;Oppegård stasjon;oppegard-stasjon;59.765453;10.812831;NO
39714;Moss stasjon;moss-stasjon;59.43194;10.657371;NO
39715;Vieren stasjon;vieren-stasjon;60.709248;6.979523;NO
39716;Hanaborg stasjon;hanaborg-stasjon;59.93899;10.965481;NO
39717;Reimegrend stasjon;reimegrend-stasjon;60.678238;6.730762;NO
39718;Spydeberg stasjon;spydeberg-stasjon;59.62107;11.079742;NO
39719;Trykkerud stasjon;trykkerud-stasjon;59.51211;9.336053;NO
39720;Kolbotn stasjon;kolbotn-stasjon;59.810925;10.800822;NO
39721;Tuen stasjon;tuen-stasjon;59.94293;11.102806;NO
39722;Spikkestad stasjon;spikkestad-stasjon;59.745;10.343692;NO
39723;Skiple stasjon;skiple-stasjon;60.681133;6.679814;NO
39724;Billingstad stasjon;billingstad-stasjon;59.874783;10.483057;NO
39725;Upsete stasjon;upsete-stasjon;60.72538;7.011496;NO
39726;Sandefjord stasjon;sandefjord-stasjon;59.135197;10.222754;NO
39727;Ygre stasjon;ygre-stasjon;60.64536;6.507339;NO
39728;Sagdalen stasjon;sagdalen-stasjon;59.956264;11.015682;NO
39729;Rånåsfoss stasjon;ranasfoss-stasjon;60.029224;11.327921;NO
39730;Bulken stasjon;bulken-stasjon;60.63058;6.284928;NO
39731;Flå stasjon;fla-stasjon;60.432114;9.473168;NO
39732;Jessheim stasjon;jessheim-stasjon;60.14224;11.176717;NO
39733;Ørneberget stasjon;orneberget-stasjon;60.70377;6.940806;NO
39734;Mysen stasjon;mysen-stasjon;59.553726;11.324217;NO
39735;Fredrikstad stasjon;fredrikstad-stasjon;59.20888;10.950623;NO
39736;Grorud stasjon;grorud-stasjon;59.949757;10.887813;NO
39737;Nordby stasjon;nordby-stasjon;60.15552;11.18162;NO
39738;Myrvoll stasjon;myrvoll-stasjon;59.786594;10.800449;NO
39739;Urdland stasjon;urdland-stasjon;60.67956;6.592897;NO
39740;Leirsund stasjon;leirsund-stasjon;59.999813;11.08682;NO
39741;Øyeflaten stasjon;oyeflaten-stasjon;60.68018;6.627489;NO
39742;Seimsgrend stasjon;seimsgrend-stasjon;60.632442;6.236224;NO
39743;Gulskogen stasjon;gulskogen-stasjon;59.743896;10.160511;NO
